ID,X,Y,spud year,Direction,
Fut-OW-02617,6.263786E+05,3.570663E+06,2027,H,
Fut-OW-02618,6.108717E+05,3.547344E+06,2040,H,
Fut-OW-02619,6.296547E+05,3.557365E+06,2028,H,
Fut-OW-02620,6.179821E+05,3.554136E+06,2036,H,
Fut-OW-02621,6.258152E+05,3.573501E+06,2043,H,
Fut-OW-02622,6.244611E+05,3.571925E+06,2027,H,
Fut-OW-02623,6.246412E+05,3.555833E+06,2044,H,
Fut-OW-02624,6.231559E+05,3.549529E+06,2030,H,
Fut-OW-02625,6.278986E+05,3.550852E+06,2045,H,
Fut-OW-02626,6.154103E+05,3.547774E+06,2024,H,
Fut-OW-02627,6.318863E+05,3.571420E+06,2031,H,
Fut-OW-02628,6.091598E+05,3.563931E+06,2042,H,
Fut-OW-02629,6.093567E+05,3.574286E+06,2030,H,
Fut-OW-02630,6.272850E+05,3.554194E+06,2045,H,
Fut-OW-02631,6.218135E+05,3.577233E+06,2028,H,
Fut-OW-02632,6.049914E+05,3.552493E+06,2022,H,
Fut-OW-02633,6.214198E+05,3.541449E+06,2046,H,
Fut-OW-02634,6.299533E+05,3.571688E+06,2035,H,
Fut-OW-02635,6.300876E+05,3.543622E+06,2025,H,
Fut-OW-02636,6.111186E+05,3.549503E+06,2023,H,
Fut-OW-02637,6.323653E+05,3.569474E+06,2027,H,
Fut-OW-02638,6.198290E+05,3.562107E+06,2045,H,
Fut-OW-02639,6.310758E+05,3.568809E+06,2032,H,
Fut-OW-02640,6.057981E+05,3.570244E+06,2022,H,
Fut-OW-02641,6.309612E+05,3.577512E+06,2026,H,
Fut-OW-02642,6.056588E+05,3.556258E+06,2034,H,
Fut-OW-02643,6.230149E+05,3.577735E+06,2022,H,
Fut-OW-02644,6.178582E+05,3.574188E+06,2031,H,
Fut-OW-02645,6.066378E+05,3.556303E+06,2039,H,
Fut-OW-02646,6.138219E+05,3.565380E+06,2045,H,
Fut-OW-02647,6.168974E+05,3.547431E+06,2041,H,
Fut-OW-02648,6.244817E+05,3.573371E+06,2025,H,
Fut-OW-02649,6.051810E+05,3.550796E+06,2030,H,
Fut-OW-02650,6.286028E+05,3.572668E+06,2043,H,
Fut-OW-02651,6.230316E+05,3.541853E+06,2045,H,
Fut-OW-02652,6.155879E+05,3.561697E+06,2039,H,
Fut-OW-02653,6.318245E+05,3.571685E+06,2028,H,
Fut-OW-02654,6.265539E+05,3.558543E+06,2036,H,
Fut-OW-02655,6.183093E+05,3.556469E+06,2028,H,
Fut-OW-02656,6.052716E+05,3.545428E+06,2031,H,
Fut-OW-02657,6.213572E+05,3.548727E+06,2041,H,
Fut-OW-02658,6.284724E+05,3.574730E+06,2043,H,
Fut-OW-02659,6.202872E+05,3.560037E+06,2032,H,
Fut-OW-02660,6.152829E+05,3.573083E+06,2040,H,
Fut-OW-02661,6.328965E+05,3.545351E+06,2037,H,
Fut-OW-02662,6.113665E+05,3.558403E+06,2031,H,
Fut-OW-02663,6.259018E+05,3.569477E+06,2041,H,
Fut-OW-02664,6.159290E+05,3.544932E+06,2022,H,
Fut-OW-02665,6.053808E+05,3.556544E+06,2022,H,
Fut-OW-02666,6.058904E+05,3.560825E+06,2027,H,
Fut-OW-02667,6.089278E+05,3.564582E+06,2026,H,
Fut-OW-02668,6.117511E+05,3.549527E+06,2030,H,
Fut-OW-02669,6.330769E+05,3.571933E+06,2021,H,
Fut-OW-02670,6.149781E+05,3.574475E+06,2025,H,
Fut-OW-02671,6.242636E+05,3.551218E+06,2044,H,
Fut-OW-02672,6.103900E+05,3.565723E+06,2038,H,
Fut-OW-02673,6.288752E+05,3.567896E+06,2043,H,
Fut-OW-02674,6.049613E+05,3.545448E+06,2024,H,
Fut-OW-02675,6.285354E+05,3.559357E+06,2023,H,
Fut-OW-02676,6.066938E+05,3.561318E+06,2044,H,
Fut-OW-02677,6.111289E+05,3.570879E+06,2041,H,
Fut-OW-02678,6.177107E+05,3.568642E+06,2031,H,
